Year,Treatment,Block,Stand,Plot,Diam.,Ht.,Spec.,Class
1992,2,2,C2,1,14,13,Hw,2
1992,2,2,C2,1,14,0,Ac,2
1992,2,2,C2,1,12,0,Ac,2
1992,2,2,C2,1,27,0,At,3
1992,2,2,C2,1,12,2,At,2
1992,2,2,C2,1,23,0,Hw,3
1992,2,2,C2,1,13,0,Uk,4
1992,2,2,C2,1,10,5,At,2
1992,2,2,C2,1,14,27,At,2
1992,2,2,C2,1,10,12,Hw,2
1992,2,2,C2,1,19,0,Ac,2
1992,2,2,C2,1,10,14,Hw,3
1992,2,2,C2,1,13,10,At,2
1992,2,2,C2,1,12,7,Hw,2
1992,2,2,C2,1,18,0,At,3
1992,2,2,C2,1,24,17,Ac,2
1992,2,2,C2,2,14,20,Ba,2
1992,2,2,C2,2,37,0,Ukc,4
1992,2,2,C2,2,15,54,Hw,3
1992,2,2,C2,2,24,14,Ukc,3
1992,2,2,C2,2,25,26,Sx,2
1992,2,2,C2,2,42,0,Ukc,4
1992,2,2,C2,2,28,185,Ba,1
1992,2,2,C2,2,24,24,Sx,1
1992,2,2,C2,2,47,5,Hw,3
1992,2,2,C2,2,13,6,Ba,3
1992,2,2,C2,2,48,241,Ba,1
1992,2,2,C2,2,13,0,Cw,3
1992,2,2,C2,2,53,10,Ukc,3
1992,2,2,C2,2,14,6,Uk,3
1992,2,2,C2,2,28,0,Ba,2
1992,2,2,C2,2,12,0,Sx,1
1992,2,2,C2,2,13,3,Hw,2
1992,2,2,C2,3,13,0,Cw,2
1992,2,2,C2,3,12,4,Hw,3
1992,2,2,C2,3,29,2,Hw,1
1992,2,2,C2,3,11,24,Hw,1
1992,2,2,C2,3,27,55,Sx,1
1992,2,2,C2,3,11,15,Hw,2
1992,2,2,C2,3,11,11,Bl,3
1992,2,2,C2,3,18,120,Hw,1
1992,2,2,C2,3,22,19,Hw,1
1992,2,2,C2,3,14,0,At,2
1992,2,2,C2,3,14,0,At,2
1992,2,2,C2,3,19,30,Hw,1
1992,2,2,C2,3,13,10,Ukc,4
1992,2,2,C2,3,16,10,Ukc,3
1992,2,2,C2,3,14,0,Ep,2
1992,2,2,C2,3,18,0,Ep,2
1992,2,2,C2,3,45,0,Ukc,3
1992,2,2,C2,3,12,20,Cw,3
1992,2,2,C2,3,14,6,Ukc,3
1992,2,2,C2,3,18,50,Sx,1
1992,2,2,C2,3,19,45,Hw,2
1992,2,2,C2,3,30,0,Hw,1
1992,2,2,C2,3,20,10,Ukd,3
1992,2,2,C2,3,12,30,Hw,1
1992,2,2,C2,3,10,5,Hw,3
1992,2,2,C2,3,15,0,Cw,2
1992,2,2,C2,4,13,23,Hw,3
1992,2,2,C2,4,10,50,At,3
1992,2,2,C2,4,33,40,Ukd,3
1992,2,2,C2,4,13,45,Ukc,2
1992,2,2,C2,4,32,43,Ukc,3
1992,2,2,C2,4,22,0,Hw,2
1992,2,2,C2,4,31,0,Hw,2
1992,2,2,C2,5,13,0,Ep,2
1992,2,2,C2,5,11,40,Hw,2
1992,2,2,C2,5,11,32,Hw,2
1992,2,2,C2,5,18,11,Hw,3
1992,2,2,C2,5,19,16,Hw,2
1992,2,2,C2,5,15,12,Hw,2
1992,2,2,C2,5,11,9,Hw,1
1992,2,2,C2,5,13,0,Hw,2
1992,2,2,C2,5,12,76,Hw,1
1992,2,2,C2,5,56,10,Ukc,4
1992,2,2,C2,5,56,10,Ukc,4
1992,2,2,C2,5,11,3,Hw,2
1992,2,2,C2,5,12,0,Bl,1
1992,2,2,C2,5,24,0,Cw,3
1992,2,2,C2,5,16,9,Hw,1
1992,2,2,C2,5,14,38,Hw,2
1992,2,2,C2,5,10,0,Ep,2
1992,2,2,C2,5,10,6,Ep,2
1992,2,2,C2,5,14,0,Hw,2
1992,2,2,C2,5,13,62,Hw,4
1992,2,2,C2,6,12,0,Hw,3
1992,2,2,C2,6,11,10,Ukc,2
1992,2,2,C2,6,17,76,Hw,1
1992,2,2,C2,6,10,54,At,2
1992,2,2,C2,6,12,27,Hw,1
1992,2,2,C2,6,14,0,Ukd,2
1992,2,2,C2,6,14,12,Ukd,2
1992,2,2,C2,6,25,23,Ac,3
1992,2,2,C2,6,10,15,Hw,1
1992,2,2,C2,6,16,54,At,2
1992,2,2,C2,6,25,300,Hw,1
1992,2,2,C2,6,11,31,Cw,1
1992,2,2,C2,6,14,0,Ep,2
1992,2,2,C2,6,14,6,At,2
1992,2,2,C2,6,16,8,Hw,1
1992,2,2,C2,6,11,3,Uk,3
1992,2,2,C2,6,25,30,Ac,3
1992,2,2,C2,6,11,57,Bl,1
1992,2,2,C2,6,23,0,At,3
1992,2,2,C2,7,12,0,Uk,4
1992,2,2,C2,7,31,10,Uk,4
1992,2,2,C2,7,21,24,Ukd,3
1992,2,2,C2,7,10,19,Hw,1
1992,2,2,C2,7,34,0,Uk,4
1992,2,2,C2,7,12,10,Ukd,3
1992,2,2,C2,7,11,15,Ukc,3
1992,2,2,C2,7,18,0,Hw,3
1992,2,2,C2,7,11,13,UKc,2
1992,2,2,C2,7,26,0,Ukc,3
1992,2,2,C2,7,12,0,Ep,3
1992,2,2,C2,7,23,20,Ukc,3
1992,2,2,C2,7,13,0,Ukc,3
1992,2,2,C2,7,10,5,Ukc,4
1992,2,2,C2,7,27,0,Ukc,3
1992,2,2,C2,7,10,0,Ukc,2
1992,2,2,C2,8,11,7,Hw,2
1992,2,2,C2,8,22,0,Ukd,2
1992,2,2,C2,8,14,42,Hw,2
1992,2,2,C2,8,13,15,Uk,3
1992,2,2,C2,8,12,20,Hw,2
1992,2,2,C2,8,12,0,Uk,4
1992,2,2,C2,8,49,25,Sx,2
1992,2,2,C2,8,14,5,Ukc,2
1992,2,2,C2,8,14,0,Uk,3
1992,2,2,C2,8,12,0,Uk,3
1992,2,2,C2,8,15,0,Uk,3
1992,2,2,C2,8,11,0,Hw,4
1992,2,2,C2,8,11,6,Uk,3
1992,2,2,C2,8,12,0,Uk,4
1992,2,2,C2,8,14,19,Ukd,2
1992,2,2,C2,8,19,0,Ukd,2
1992,2,2,C2,9,14,21,Hw,2
1992,2,2,C2,9,20,4,Hw,2
1992,2,2,C2,9,10,0,Hw,2
1992,2,2,C2,9,19,3,Ukc,3
1992,2,2,C2,9,12,0,Hw,3
1992,2,2,C2,9,14,3,Cw,4
1992,2,2,C2,9,11,6,Sx,2
1992,2,2,C2,9,12,5,Hw,2
1992,2,2,C2,9,10,12,Hw,2
1992,2,2,C2,9,30,30,Sx,1
1992,2,2,C2,9,28,22,Hw,2
1992,2,2,C2,9,24,10,Hw,2
1992,2,2,C2,9,18,25,Hw,2
1992,2,2,C2,9,10,20,Hw,2
1992,2,2,C2,9,19,0,Hw,3
1992,2,2,C2,10,10,6,Hw,2
1992,2,2,C2,10,14,23,At,2
1992,2,2,C2,10,22,450,At,2
1992,2,2,C2,10,18,210,Hw,1
1992,2,2,C2,10,12,0,Hw,2
1992,2,2,C2,10,12,8,Ep,2
1992,2,2,C2,10,10,0,At,2
1992,3,2,B5,1,15,2,Uk,3
1992,3,2,B5,1,11,0,Cw,3
1992,3,2,B5,1,22,20,Ac,2
1992,3,2,B5,1,24,0,Ac,4
1992,3,2,B5,1,17,0,Uk,4
1992,3,2,B5,1,18,3,Ep,4
1992,3,2,B5,1,29,0,Ep,3
1992,3,2,B5,1,14,32,Ukc,2
1992,3,2,B5,1,29,15,Ep,3
1992,3,2,B5,1,15,3,Uk,4
1992,3,2,B5,1,14,13,Hw,3
1992,3,2,B5,2,15,24,At,2
1992,3,2,B5,2,17,14,At,2
1992,3,2,B5,2,16,11,At,2
1992,3,2,B5,2,15,350,Cw,2
1992,3,2,B5,2,12,0,Ukd,3
1992,3,2,B5,2,16,9,At,3
1992,3,2,B5,2,17,0,Uk,4
1992,3,2,B5,2,13,14,Ep,2
1992,3,2,B5,2,16,0,Ep,2
1992,3,2,B5,2,12,0,Ep,4
1992,3,2,B5,2,18,0,Ep,4
1992,3,2,B5,2,13,7,Uk,4
1992,3,2,B5,2,11,0,Ep,3
1992,3,2,B5,3,17,0,Ep,4
1992,3,2,B5,3,16,0,Ukd,3
1992,3,2,B5,3,14,5,Ep,2
1992,3,2,B5,3,15,0,Uk,4
1992,3,2,B5,3,16,11,Cw,3
1992,3,2,B5,3,21,4,Hw,1
1992,3,2,B5,3,17,21,At,2
1992,3,2,B5,3,13,15,Uk,3
1992,3,2,B5,3,24,5,Cw,3
1992,3,2,B5,3,14,23,Ukc,3
1992,3,2,B5,3,22,5,At,4
1992,3,2,B5,3,18,0,Uk,4
1992,3,2,B5,3,12,4,Cw,2
1992,3,2,B5,3,10,0,Hw,2
1992,3,2,B5,3,22,0,At,4
1992,3,2,B5,3,16,0,At,4
1992,3,2,B5,3,14,7,Ep,2
1992,3,2,B5,3,11,0,Cw,2
1992,3,2,B5,3,19,0,At,4
1992,3,2,B5,3,11,14,At,2
1992,3,2,B5,3,12,0,Ukd,4
1992,3,2,B5,3,19,14,Cw,3
1992,3,2,B5,4,16,143,Sx,1
1992,3,2,B5,4,33,0,Uk,4
1992,3,2,B5,4,14,49,Sx,1
1992,3,2,B5,4,12,17,At,2
1992,3,2,B5,4,23,97,Ukc,3
1992,3,2,B5,4,12,0,Ep,4
1992,3,2,B5,4,13,0,Ep,4
1992,3,2,B5,5,17,0,At,3
1992,3,2,B5,5,20,0,Uk,4
1992,3,2,B5,5,13,9,Uk,4
1992,3,2,B5,5,14,0,Ep,2
1992,3,2,B5,6,15,0,Ep,3
1992,3,2,B5,6,22,12,Ac,4
1992,3,2,B5,6,20,15,Ep,2
1992,3,2,B5,6,10,0,Ep,3
1992,3,2,B5,6,13,0,Hw,2
1992,3,2,B5,6,13,0,At,3
1992,3,2,B5,6,14,0,At,3
1992,3,2,B5,6,18,0,Ep,3
1992,3,2,B5,6,24,10,Uk,3
1992,3,2,B5,6,11,4,Uk,4
1992,3,2,B5,6,16,0,Ep,3
1992,3,2,B5,6,17,0,Ep,2
1992,3,2,B5,6,37,0,Ukc,4
1992,3,2,B5,6,15,0,Ep,4
1992,3,2,B5,6,16,15,Pl,2
1992,3,2,B5,6,21,25,Sx,3
1992,3,2,B5,6,23,0,Ep,4
1992,3,2,B5,6,12,0,Ep,3
1992,3,2,B5,6,15,8,Ep,3
1992,3,2,B5,6,10,0,Hw,3
1992,3,2,B5,6,18,7,Ep,2
1992,3,2,B5,7,21,31,At,2
1992,3,2,B5,7,10,0,Ep,2
1992,3,2,B5,7,18,0,Hw,3
1992,3,2,B5,7,18,0,Bl,2
1992,3,2,B5,8,14,6,Bl,2
1992,3,2,B5,8,17,2,At,3
1992,3,2,B5,8,17,5,Hw,3
1992,3,2,B5,8,16,0,Ep,3
1992,3,2,B5,8,11,50,Ac,3
1992,3,2,B5,8,17,0,Ep,1
1992,3,2,B5,8,16,14,Ac,2
1992,3,2,B5,8,10,0,Ep,3
1992,3,2,B5,8,10,0,Ep,3
1992,3,2,B5,8,20,0,Ep,1
1992,3,2,B5,8,12,4,Uk,4
1992,3,2,B5,8,24,28,At,1
1992,3,2,B5,8,11,0,Ukd,2
1992,3,2,B5,8,17,0,Bl,3
1992,3,2,B5,8,19,8,Ukd,3
1992,3,2,B5,8,28,0,Uk,4
1992,3,2,B5,9,13,64,Cw,3
1992,3,2,B5,9,26,0,Ep,4
1992,3,2,B5,9,12,0,Uk,3
1992,3,2,B5,9,20,0,Ep,3
1992,3,2,B5,9,16,10,Cw,3
1992,3,2,B5,9,21,8,Ukc,3
1992,3,2,B5,9,22,20,Cw,3
1992,3,2,B5,9,20,0,Ukc,3
1992,3,2,B5,9,15,700,Cw,2
1992,3,2,B5,9,17,600,Cw,2
1992,3,2,B5,9,13,29,Ukc,3
1992,3,2,B5,9,11,2,Cw,3
1992,3,2,B5,9,14,3,Ep,3
1992,3,2,B5,9,10,60,Sx,1
1992,3,2,B5,9,12,50,Sx,1
1992,3,2,B5,9,10,0,Ep,3
1992,3,2,B5,9,12,0,Ep,2
1992,3,2,B5,9,16,112,Cw,2
1992,3,2,B5,9,21,41,Cw,2
1992,3,2,B5,9,15,70,Uk,3
1992,3,2,B5,9,26,5,Ukc,3
1992,3,2,B5,9,21,23,Cw,3
1992,3,2,B5,9,30,120,Cw,3
1992,3,2,B5,9,10,0,Ep,1
1992,3,2,B5,9,12,82,Cw,3
1992,3,2,B5,10,39,200,Sx,1
1992,3,2,B5,10,28,0,Cw,2
1992,3,2,B5,10,19,0,Ep,4
1992,3,2,B5,10,11,0,Ep,1
1992,3,2,B5,10,15,0,Ep,1
1992,3,2,B5,10,18,0,Cw,3
1992,3,2,B5,10,15,0,Ep,4
1992,3,2,B5,10,26,0,Ep,3
1992,3,2,B5,10,17,0,Cw,3
1992,3,2,B5,10,19,0,Sx,2
1992,3,2,B5,10,18,2,Ep,2
1992,3,2,B5,10,16,9,Ukc,3
1992,3,2,B5,10,33,0,Uk,3
1992,3,2,B5,10,12,0,Ep,2
1992,3,2,B5,10,35,201,Sx,1
1992,1,2,B4,1,12,0,Ep,3
1992,1,2,B4,1,14,0,Ep,4
1992,1,2,B4,1,13,5,At,3
1992,1,2,B4,1,23,4,Ukc,4
1992,1,2,B4,1,28,12,Pl,3
1992,1,2,B4,1,11,0,At,3
1992,1,2,B4,1,14,0,Ep,4
1992,1,2,B4,1,13,0,Ep,3
1992,1,2,B4,2,12,20,Ukc,3
1992,1,2,B4,2,14,17,At,3
1992,1,2,B4,2,10,0,Ukd,4
1992,1,2,B4,2,11,0,At,3
1992,1,2,B4,2,11,0,At,3
1992,1,2,B4,2,15,0,Ukd,3
1992,1,2,B4,2,14,12,At,1
1992,1,2,B4,3,15,5,Ep,3
1992,1,2,B4,3,21,30,Bl,3
1992,1,2,B4,3,25,43,Sx,2
1992,1,2,B4,3,21,10,Ep,3
1992,1,2,B4,3,14,0,Ep,2
1992,1,2,B4,3,15,0,Ep,2
1992,1,2,B4,3,12,350,Cw,3
1992,1,2,B4,3,33,0,Cw,3
1992,1,2,B4,3,12,20,Ukc,3
1992,1,2,B4,3,19,0,Uk,4
1992,1,2,B4,3,15,0,Uk,4
1992,1,2,B4,3,10,20,Ukc,3
1992,1,2,B4,3,15,0,Uk,4
1992,1,2,B4,3,18,0,Uk,4
1992,1,2,B4,3,30,100,Cw,3
1992,1,2,B4,3,72,20,Cw,3
1992,1,2,B4,3,25,37,Ukc,3
1992,1,2,B4,3,14,0,Ukd,4
1992,1,2,B4,3,14,20,Uk,4
1992,1,2,B4,3,21,0,Uk,4
1992,1,2,B4,3,20,5,At,3
1992,1,2,B4,3,12,10,Ep,2
1992,1,2,B4,3,21,45,Ukc,3
1992,1,2,B4,3,35,30,Ukc,3
1992,1,2,B4,3,18,5,Ukc,4
1992,1,2,B4,3,22,8,Ukc,4
1992,1,2,B4,3,25,10,Ukc,4
1992,1,2,B4,3,20,12,At,1
1992,1,2,B4,3,21,10,At,1
1992,1,2,B4,3,20,0,Uk,4
1992,1,2,B4,3,11,5,Uk,4
1992,1,2,B4,3,13,15,At,3
1992,1,2,B4,3,42,20,Hw,3
1992,1,2,B4,3,11,0,Ep,2
1992,1,2,B4,4,14,0,Uk,4
1992,1,2,B4,4,11,0,Ukc,4
1992,1,2,B4,4,15,0,At,4
1992,1,2,B4,4,31,0,Uk,4
1992,1,2,B4,4,27,14,Ukc,3
1992,1,2,B4,4,21,28,Hw,1
1992,1,2,B4,5,11,0,At,3
1992,1,2,B4,5,32,0,Hw,2
1992,1,2,B4,5,10,33,Bl,3
1992,1,2,B4,5,10,0,Ep,2
1992,1,2,B4,5,10,0,Ep,2
1992,1,2,B4,5,10,19,Hw,2
1992,1,2,B4,5,17,17,Ukd,3
1992,1,2,B4,6,10,10,Uk,4
1992,1,2,B4,6,10,0,Ep,3
1992,1,2,B4,6,40,0,Uk,4
1992,1,2,B4,6,18,0,At,2
1992,1,2,B4,6,12,0,At,3
1992,1,2,B4,6,10,0,At,3
1992,1,2,B4,6,11,15,At,3
1992,1,2,B4,6,20,0,At,3
1992,1,2,B4,6,28,0,Cw,2
1992,1,2,B4,6,26,16,Uk,2
1992,1,2,B4,7,13,0,Uk,3
1992,1,2,B4,7,19,17,Pl,2
1992,1,2,B4,7,17,0,Pl,2
1992,1,2,B4,7,12,0,Ep,4
1992,1,2,B4,7,14,0,Sx,3
1992,1,2,B4,7,10,12,Uk,3
1992,1,2,B4,7,14,0,Uk,3
1992,1,2,B4,7,21,0,Cw,3
1992,1,2,B4,7,16,0,Ep,3
1992,1,2,B4,7,28,5,Pl,1
1992,1,2,B4,7,22,75,Uk,3
1992,1,2,B4,8,19,0,Ukd,3
1992,1,2,B4,8,14,7,At,3
1992,1,2,B4,8,26,0,Uk,4
1992,1,2,B4,8,24,12,Uk,4
1992,1,2,B4,8,11,0,Uk,3
1992,1,2,B4,8,12,0,Uk,3
1992,1,2,B4,8,13,12,Ukd,3
1992,1,2,B4,8,20,0,Uk,4
1992,1,2,B4,9,15,0,Ukc,3
1992,1,2,B4,9,10,3,Uk,3
1992,1,2,B4,9,18,0,Uk,3
1992,1,2,B4,10,38,0,Uk,4
1992,1,2,B4,10,20,8,Uk,3
1992,1,2,B4,10,13,15,Ukd,2
1992,1,2,B4,10,16,0,Uk,3
1992,1,2,B4,10,38,9,Ukd,1
1992,4,2,C1,1,12,0,Hw,1
1992,4,2,C1,1,11,0,Hw,1
1992,4,2,C1,1,11,139,Sx,1
1992,4,2,C1,1,10,6,At,3
1992,4,2,C1,1,10,0,Uk,3
1992,4,2,C1,1,16,24,At,2
1992,4,2,C1,1,21,9,Cw,3
1992,4,2,C1,1,11,164,Bl,1
1992,4,2,C1,1,12,30,At,2
1992,4,2,C1,1,11,0,Hw,2
1992,4,2,C1,1,10,0,Hw,2
1992,4,2,C1,1,16,0,Sx,2
1992,4,2,C1,1,10,19,Ep,2
1992,4,2,C1,1,10,0,Hw,3
1992,4,2,C1,1,11,7,At,2
1992,4,2,C1,1,16,9,At,2
1992,4,2,C1,1,13,49,At,2
1992,4,2,C1,1,10,10,Sx,1
1992,4,2,C1,1,32,38,At,1
1992,4,2,C1,1,22,19,Sx,2
1992,4,2,C1,1,25,46,Hw,2
1992,4,2,C1,1,11,32,CW,2
1992,4,2,C1,1,12,0,Hw,3
1992,4,2,C1,1,31,24,Ukc,3
1992,4,2,C1,1,16,12,Cw,2
1992,4,2,C1,1,23,79,At,2
1992,4,2,C1,2,22,0,Hw,2
1992,4,2,C1,2,18,13,Hw,2
1992,4,2,C1,2,21,9,Hw,2
1992,4,2,C1,2,13,44,Hw,2
1992,4,2,C1,2,15,88,Hw,1
1992,4,2,C1,2,10,42,Hw,3
1992,4,2,C1,2,12,73,Hw,2
1992,4,2,C1,2,12,73,Hw,2
1992,4,2,C1,2,21,4,Hw,1
1992,4,2,C1,2,18,23,Hw,2
1992,4,2,C1,2,24,54,Hw,1
1992,4,2,C1,2,22,43,At,2
1992,4,2,C1,2,24,32,At,2
1992,4,2,C1,2,10,14,Hw,1
1992,4,2,C1,2,11,11,At,3
1992,4,2,C1,2,17,0,At,2
1992,4,2,C1,2,24,5,Hw,3
1992,4,2,C1,2,12,12,At,3
1992,4,2,C1,2,20,85,Hw,1
1992,4,2,C1,2,19,0,At,3
1992,4,2,C1,2,24,0,Uk,4
1992,4,2,C1,2,31,25,At,3
1992,4,2,C1,2,21,0,Ukc,4
1992,4,2,C1,2,13,15,Hw,1
1992,4,2,C1,2,15,16,Cw,3
1992,4,2,C1,2,11,4,Uk,4
1992,4,2,C1,2,35,0,Uk,3
1992,4,2,C1,2,20,38,Hw,2
1992,4,2,C1,2,11,6,Uk,4
1992,4,2,C1,2,24,48,Hw,2
1992,4,2,C1,2,18,32,At,2
1992,4,2,C1,2,19,0,Uk,2
1992,4,2,C1,2,11,49,Hw,2
1992,4,2,C1,2,17,6,Hw,2
1992,4,2,C1,2,13,0,Hw,2
1992,4,2,C1,2,42,37,Hw,1
1992,4,2,C1,2,19,90,Hw,1
1992,4,2,C1,2,19,65,At,1
1992,4,2,C1,2,13,90,Hw,1
1992,4,2,C1,2,19,45,Hw,1
1992,4,2,C1,2,26,90,Hw,1
1992,4,2,C1,2,28,27,Hw,3
1992,4,2,C1,2,10,3,Ukc,2
1992,4,2,C1,2,25,7,Ukc,3
1992,4,2,C1,2,18,48,Hw,1
1992,4,2,C1,2,11,14,Hw,3
1992,4,2,C1,2,13,22,Ukc,3
1992,4,2,C1,2,35,43,Hw,1
1992,4,2,C1,2,25,97,Hw,1
1992,4,2,C1,3,19,129,Bl,2
1992,4,2,C1,3,12,0,Ukc,4
1992,4,2,C1,3,15,36,Sx,1
1992,4,2,C1,3,12,0,Ep,2
1992,4,2,C1,3,12,17,Ukc,3
1992,4,2,C1,3,11,0,Ukc,3
1992,4,2,C1,4,19,83,Ukd,2
1992,4,2,C1,4,20,0,Ep,4
1992,4,2,C1,4,16,18,Hw,1
1992,4,2,C1,4,12,11,Hw,1
1992,4,2,C1,4,23,0,At,3
1992,4,2,C1,4,22,89,Hw,1
1992,4,2,C1,4,18,0,Ep,3
1992,4,2,C1,4,13,7,At,1
1992,4,2,C1,4,18,0,Uk,3
1992,4,2,C1,4,19,17,At,2
1992,4,2,C1,4,14,21,Ep,3
1992,4,2,C1,4,12,0,Ep,3
1992,4,2,C1,4,14,20,Hw,1
1992,4,2,C1,4,17,17,Uk,3
1992,4,2,C1,4,18,38,At,3
1992,4,2,C1,4,21,0,Uk,4
1992,4,2,C1,5,13,0,At,3
1992,4,2,C1,5,12,50,At,3
1992,4,2,C1,5,13,21,Sx,1
1992,4,2,C1,5,14,0,Uk,4
1992,4,2,C1,5,60,0,Uk,3
1992,4,2,C1,5,18,4,Ukc,3
1992,4,2,C1,5,16,10,Sx,1
1992,4,2,C1,5,29,159,Hw,1
1992,4,2,C1,5,27,148,Hw,1
1992,4,2,C1,5,20,16,Hw,2
1992,4,2,C1,5,23,16,At,2
1992,4,2,C1,5,12,0,Ep,2
1992,4,2,C1,5,13,0,Hw,3
1992,4,2,C1,5,13,0,Ukd,3
1992,4,2,C1,5,13,1,Ukd,3
1992,4,2,C1,5,14,0,Uk,4
1992,4,2,C1,5,15,19,At,3
1992,4,2,C1,5,12,0,Hw,3
1992,4,2,C1,5,13,20,At,2
1992,4,2,C1,5,26,18,Ep,3
1992,4,2,C1,5,15,16,Hw,3
1992,4,2,C1,5,21,104,At,2
1992,4,2,C1,5,23,70,Ukd,2
1992,4,2,C1,5,15,0,Hw,3
1992,4,2,C1,5,20,0,Hw,1
1992,4,2,C1,5,19,0,Uk,3
1992,4,2,C1,5,11,26,Hw,1
1992,4,2,C1,5,19,0,Ukd,3
1992,4,2,C1,6,10,2,Ukc,3
1992,4,2,C1,6,12,9,Hw,1
1992,4,2,C1,6,30,0,Uk,4
1992,4,2,C1,6,33,0,Uk,4
1992,4,2,C1,6,14,168,At,3
1992,4,2,C1,6,13,75,At,3
1992,4,2,C1,6,14,12,Hw,2
1992,4,2,C1,6,17,29,Hw,1
1992,4,2,C1,6,17,60,Hw,1
1992,4,2,C1,7,10,46,Hw,1
1992,4,2,C1,7,15,6,Hw,2
1992,4,2,C1,7,32,27,Cw,2
1992,4,2,C1,7,30,0,Ukc,3
1992,4,2,C1,7,17,26,Ukc,3
1992,4,2,C1,7,14,0,Ukc,4
1992,4,2,C1,7,19,164,Hw,1
1992,4,2,C1,7,15,9,Ukc,3
1992,4,2,C1,7,15,0,Ukc,4
1992,4,2,C1,7,10,12,Hw,3
1992,4,2,C1,7,11,16,Ukc,4
1992,4,2,C1,7,16,0,Hw,3
1992,4,2,C1,7,18,0,Hw,3
1992,4,2,C1,7,19,0,Uk,3
1992,4,2,C1,7,16,0,Ukc,4
1992,4,2,C1,7,16,200,Hw,2
1992,4,2,C1,7,14,210,Hw,2
1992,4,2,C1,7,18,4,Hw,2
1992,4,2,C1,7,17,250,Hw,2
1992,4,2,C1,7,10,0,Uk,3
1992,4,2,C1,8,13,8,At,2
1992,4,2,C1,8,10,0,Hw,2
1992,4,2,C1,8,10,10,Hw,2
1992,4,2,C1,8,17,0,Hw,3
1992,4,2,C1,8,13,0,Ukc,3
1992,4,2,C1,8,10,49,Hw,2
1992,4,2,C1,8,10,0,Hw,2
1992,4,2,C1,8,19,31,Hw,3
1992,4,2,C1,8,10,19,Hw,1
1992,4,2,C1,8,10,20,Hw,3
1992,4,2,C1,8,13,0,Hw,4
1992,4,2,C1,8,24,116,Hw,1
1992,4,2,C1,8,16,13,Hw,3
1992,4,2,C1,8,10,59,At,2
1992,4,2,C1,8,11,0,Hw,4
1992,4,2,C1,8,16,0,Ukc,3
1992,4,2,C1,8,13,275,Hw,1
1992,4,2,C1,8,10,56,Cw,1
1992,4,2,C1,8,18,40,Cw,2
1992,4,2,C1,8,20,21,Cw,2
1992,4,2,C1,8,18,0,Hw,3
1992,4,2,C1,8,12,0,Hw,3
1992,4,2,C1,8,16,10,Hw,3
1992,4,2,C1,8,10,57,Hw,1
1992,4,2,C1,9,12,3,Hw,2
1992,4,2,C1,9,11,36,Hw,2
1992,4,2,C1,9,18,22,Ukc,3
1992,4,2,C1,9,14,29,Sx,2
1992,4,2,C1,9,13,12,Hw,3
1992,4,2,C1,9,22,64,Hw,1
1992,4,2,C1,9,14,37,Sx,2
1992,4,2,C1,9,10,64,Cw,1
1992,4,2,C1,9,23,25,Ukc,3
1992,4,2,C1,9,28,0,Sx,2
1992,4,2,C1,9,14,112,Hw,1
1992,4,2,C1,9,19,47,Hw,2
1992,4,2,C1,9,15,5,At,2
1992,4,2,C1,9,12,44,Hw,2
1992,4,2,C1,9,10,30,At,2
1992,4,2,C1,9,11,0,Ukc,3
1992,4,2,C1,9,19,54,Cw,2
1992,4,2,C1,9,12,63,Sx,2
1992,4,2,C1,9,12,22,Sx,1
1992,4,2,C1,9,26,0,Sx,1
1992,4,2,C1,9,29,0,Cw,2
1992,4,2,C1,9,12,28,Hw,2
1992,4,2,C1,9,12,20,Hw,2
1992,4,2,C1,9,10,48,Hw,4
1992,4,2,C1,9,32,30,Hw,3
1992,4,2,C1,9,11,0,Cw,2
1992,4,2,C1,10,10,0,Bl,2
1992,4,2,C1,10,22,0,Uk,3
1992,4,2,C1,10,15,0,Uk,4
1992,4,2,C1,10,20,0,Hw,3
1992,4,2,C1,10,21,0,Hw,3
1992,4,2,C1,10,32,20,At,2
1992,4,2,C1,10,13,12,Hw,2
1992,4,2,C1,10,13,19,Hw,2
1992,4,2,C1,10,10,14,At,1
1992,4,2,C1,10,12,5,Hw,2
1992,4,2,C1,10,13,36,Hw,1
1992,4,2,C1,10,11,19,Hw,2
1992,4,2,C1,10,38,163,Hw,1
1992,4,2,C1,10,17,0,Uk,3
1992,4,2,C1,10,23,0,At,3
1992,4,2,C1,10,17,2,Uk,3
1992,4,2,C1,10,10,21,Cw,1
1992,4,2,C1,10,10,0,Hw,2
1992,4,2,C1,10,15,39,At,1
1992,3,1,A2,1,17,27,Sx,2
1992,3,1,A2,1,10,0,Hw,3
1992,3,1,A2,1,56,0,Uk,4
1992,3,1,A2,1,17,0,Ep,2
1992,3,1,A2,1,10,10,Ep,3
1992,3,1,A2,1,14,6,Bl,2
1992,3,1,A2,1,10,6,Ep,3
1992,3,1,A2,1,16,2,Ukc,4
1992,3,1,A2,1,18,3,Ukc,3
1992,3,1,A2,1,19,4,Ukc,4
1992,3,1,A2,1,11,44,Ep,2
1992,3,1,A2,1,16,22,Hw,2
1992,3,1,A2,1,11,0,Hw,2
1992,3,1,A2,1,13,3,Cw,2
1992,3,1,A2,1,11,2,Ep,3
1992,3,1,A2,1,12,4,Ep,3
1992,3,1,A2,2,23,21,Hw,1
1992,3,1,A2,2,55,0,Ukc,3
1992,3,1,A2,2,11,26,Ep,3
